"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","terrain_slope","wet_index","X","Y","mg"
1417.52062988281,54,14,1497,16,55,18,3,100,34.7068199524345,0.194368386693572,190
1466.37292480469,56,13,1546,16,54,20,4,101,34.7484866190345,0.194368386693572,179
1176.13427734375,44,15,1511,30,54,23,8,99,34.8526532855345,0.194368386693572,316
1338.20190429688,52,14,1357,13,56,19,4,101,34.5089032860846,0.192285053363572,188
1337.17749023438,51,14,1359,13,55,19,1,101,34.5172366194046,0.192285053363572,196
1378.40808105469,50,14,1412,12,54,19,2,99,34.5318199527146,0.192285053363572,187
1391.52722167969,50,14,1406,12,53,19,5,97,34.5464032860246,0.192285053363572,211
1522.18432617188,49,14,1492,17,54,18,6,104,34.6130699525846,0.192285053363572,164
1496.45556640625,49,14,1486,17,55,19,3,99,34.6755699524845,0.192285053363572,174
1469.53771972656,52,14,1497,18,55,18,6,96,34.6797366191445,0.192285053363572,176
1457.14562988281,55,14,1541,17,54,20,2,98,34.7505699523645,0.192285053363572,184
1181.31518554688,51,14,1468,14,54,22,8,98,34.8214032855845,0.192285053363572,224
1290.48986816406,47,13,1278,12,57,19,4,101,34.4047366195847,0.190201720033572,178
1373.07495117188,44,14,1350,10,58,18,4,103,34.4484866195147,0.190201720033572,156
1440.9755859375,51,14,1366,9,56,19,5,95,34.4776532861346,0.190201720033572,168
1338.20190429688,52,14,1357,13,56,19,4,101,34.5047366194246,0.190201720033572,202
1429.74450683594,50,14,1447,14,54,18,5,105,34.5630699526646,0.190201720033572,189
1327.53881835938,48,14,1399,14,55,19,2,100,34.5880699526246,0.190201720033572,188
1327.53881835938,48,14,1399,14,55,19,2,100,34.5901532859546,0.190201720033572,190
1602.22973632812,50,14,1525,17,56,18,1,99,34.6547366191846,0.190201720033572,189
1562.52355957031,51,14,1494,15,55,18,7,96,34.6651532858345,0.190201720033572,197
1496.45556640625,49,14,1486,17,55,19,3,99,34.6714032858245,0.190201720033572,167
1424.271484375,55,14,1487,18,55,18,7,95,34.7089032857645,0.190201720033572,202
1635.63354492188,54,14,1572,16,54,21,5,97,34.7672366190045,0.190201720033572,182
1425.96911621094,52,13,1512,16,54,21,3,97,34.7880699523045,0.190201720033572,187
1317.85278320312,46,13,1306,9,56,18,3,102,34.4297366195447,0.188118386703572,175
1431.83459472656,50,14,1366,10,56,19,3,97,34.4755699528046,0.188118386703572,170
1391.52722167969,50,14,1406,12,53,19,5,97,34.5484866193546,0.188118386703572,200
1429.74450683594,50,14,1447,14,54,18,5,105,34.5609866193346,0.188118386703572,191
1365.5498046875,49,14,1419,15,55,18,8,97,34.6005699526046,0.188118386703572,196
1590.15710449219,49,14,1514,18,54,18,4,95,34.6443199525346,0.188118386703572,168
1496.45556640625,49,14,1486,17,55,19,3,99,34.6734866191545,0.188118386703572,172
1397.39953613281,56,13,1486,19,56,18,5,95,34.7172366190845,0.188118386703572,200
1181.31518554688,51,14,1468,14,54,22,8,98,34.8193199522545,0.188118386703572,233
1317.85278320312,46,13,1306,9,56,18,3,102,34.4276532862147,0.186035053373572,181
1400.32568359375,47,14,1345,10,56,19,4,98,34.4630699528246,0.186035053373572,162
1400.32568359375,47,14,1345,10,56,19,4,98,34.4651532861546,0.186035053373572,170
1361.9140625,52,14,1354,11,55,18,1,100,34.4984866194346,0.186035053373572,201
1337.17749023438,51,14,1359,13,55,19,1,101,34.5130699527446,0.186035053373572,213
1429.74450683594,50,14,1447,14,54,18,5,105,34.5630699526646,0.186035053373572,184
1345.57373046875,47,14,1405,14,55,20,5,101,34.5776532859746,0.186035053373572,178
1365.5498046875,49,14,1419,15,55,18,8,97,34.6005699526046,0.186035053373572,195
1446.40637207031,49,14,1483,15,54,18,5,95,34.6047366192646,0.186035053373572,184
1562.52355957031,51,14,1494,15,55,18,7,96,34.6609866191746,0.186035053373572,181
1562.52355957031,51,14,1494,15,55,18,7,96,34.6630699525046,0.186035053373572,180
1480.81628417969,52,14,1503,16,54,18,8,98,34.6880699524645,0.186035053373572,161
1469.83532714844,53,14,1528,15,55,18,3,97,34.6984866191145,0.186035053373572,178
1397.39953613281,56,13,1486,19,56,18,5,95,34.7109866190945,0.186035053373572,185
1397.39953613281,56,13,1486,19,56,18,5,95,34.7151532857545,0.186035053373572,197
1411.01049804688,58,13,1510,18,56,18,3,97,34.7193199524145,0.186035053373572,189
1420.18615722656,58,13,1515,18,54,18,7,95,34.7276532857345,0.186035053373572,197
1457.14562988281,55,14,1541,17,54,20,2,98,34.7443199523745,0.186035053373572,180
1425.96911621094,52,13,1512,16,54,21,3,97,34.7859866189745,0.186035053373572,204
1354.39343261719,52,13,1505,16,54,22,3,98,34.7943199522945,0.186035053373572,203
1230.16821289062,52,14,1494,14,55,21,2,99,34.8151532855945,0.186035053373572,204
1414.13513183594,48,14,1417,14,54,20,5,101,34.5797366193046,0.183951720043572,188
1567.146484375,48,14,1459,18,55,19,4,98,34.6234866192346,0.183951720043572,189
1479.3134765625,48,14,1465,13,55,18,6,95,34.6589032858446,0.183951720043572,181
1451.03491210938,47,14,1470,14,55,18,6,96,34.6651532858345,0.183951720043572,182
1366.32922363281,56,13,1495,19,56,18,5,96,34.7109866190945,0.183951720043572,183
1526.451171875,53,14,1522,16,54,21,1,95,34.7609866190145,0.183951720043572,171
1175.08898925781,45,14,1468,17,54,23,6,98,34.8443199522145,0.183951720043572,298
1383.62878417969,45,14,1342,11,56,19,6,98,34.4505699528447,0.181868386713572,170
1465.46008300781,50,14,1359,11,56,18,3,98,34.4672366194846,0.181868386713572,182
1493.24328613281,52,13,1389,10,56,18,3,97,34.4922366194446,0.181868386713572,179
1340.17370605469,47,14,1394,12,56,19,3,99,34.5255699527246,0.181868386713572,183
1404.13330078125,49,14,1427,11,54,19,4,101,34.5505699526846,0.181868386713572,192
1444.55261230469,50,14,1411,13,54,19,4,98,34.5589032860046,0.181868386713572,198
1414.685546875,50,14,1438,15,54,18,6,97,34.5901532859546,0.181868386713572,211
1479.3134765625,48,14,1465,13,55,18,6,95,34.6568199525146,0.181868386713572,172
1412.70007324219,47,14,1447,16,54,19,2,101,34.6755699524845,0.181868386713572,192
1392.21643066406,53,13,1478,15,56,18,2,98,34.6818199524745,0.181868386713572,178
1364.82458496094,56,13,1482,17,55,17,5,96,34.7026532857745,0.181868386713572,170
1377.11779785156,54,13,1509,19,55,18,6,99,34.7214032857445,0.181868386713572,179
1501.3125,52,14,1528,16,54,22,5,97,34.7755699523245,0.181868386713572,195
1263.81384277344,51,14,1482,15,54,22,7,99,34.8005699522845,0.181868386713572,212
1414.13513183594,48,14,1417,14,54,20,5,101,34.5776532859746,0.179785053383572,191
1540.20178222656,49,14,1473,18,55,18,6,97,34.6130699525846,0.179785053383572,184
1540.20178222656,49,14,1473,18,55,18,6,97,34.6172366192446,0.179785053383572,217
1577.10009765625,49,14,1492,18,55,19,5,95,34.6318199525546,0.179785053383572,192
1549.53356933594,49,14,1487,17,54,18,6,96,34.6401532858746,0.179785053383572,169
1549.53356933594,49,14,1487,17,54,18,6,96,34.6422366192046,0.179785053383572,177
1506.79333496094,47,14,1487,14,55,18,6,95,34.6443199525346,0.179785053383572,196
1426.4677734375,46,14,1377,9,55,19,3,101,34.4568199528346,0.177701720053572,173
1412.70007324219,47,14,1447,16,54,19,2,101,34.6714032858245,0.177701720053572,204
1392.21643066406,53,13,1478,15,56,18,2,98,34.6839032858045,0.177701720053572,181
1382.62451171875,53,14,1479,17,55,18,8,95,34.6943199524545,0.177701720053572,186
1382.62451171875,53,14,1479,17,55,18,8,95,34.7005699524445,0.177701720053572,180
1352.56164550781,54,14,1480,19,54,19,7,99,34.7359866190545,0.177701720053572,189
1395.15808105469,53,14,1501,17,55,21,7,97,34.7818199523145,0.177701720053572,212
1522.35314941406,53,13,1396,12,56,18,4,101,34.4922366194446,0.175618386723572,195
1358.20031738281,50,14,1365,12,56,19,3,99,34.5214032860646,0.175618386723572,220
1492.365234375,50,14,1450,14,54,19,6,97,34.5526532860146,0.175618386723572,188
1512.34851074219,51,14,1462,15,54,19,2,102,34.5755699526446,0.175618386723572,186
1541.12451171875,50,14,1457,16,55,18,1,100,34.6109866192546,0.175618386723572,175
1558.62866210938,50,14,1492,16,56,18,6,98,34.6297366192246,0.175618386723572,194
1558.62866210938,50,14,1492,16,56,18,6,98,34.6318199525546,0.175618386723572,195
1343.22680664062,52,13,1506,15,55,21,4,99,34.7526532856945,0.175618386723572,188
1343.22680664062,52,13,1506,15,55,21,4,99,34.7547366190245,0.175618386723572,190
1492.365234375,50,14,1450,14,54,19,6,97,34.5568199526746,0.173535053393572,210
1311.30529785156,49,14,1424,14,55,19,5,99,34.6859866191345,0.173535053393572,197
1318.35034179688,51,14,1430,17,55,19,6,97,34.6964032857845,0.173535053393572,207
1323.77355957031,54,13,1471,17,56,18,7,93,34.7234866190745,0.173535053393572,192
1281.74890136719,49,14,1452,17,55,20,3,98,34.7339032857245,0.173535053393572,197
1297.60827636719,52,14,1487,16,54,21,6,100,34.7464032857045,0.173535053393572,186
1259.21948242188,50,14,1513,13,53,22,3,99,34.8089032856045,0.173535053393572,184
1436.60363769531,48,14,1379,10,56,18,6,98,34.4589032861646,0.171451720063572,184
1509.20837402344,53,13,1407,10,55,17,4,98,34.4984866194346,0.171451720063572,186
1472.05346679688,52,14,1395,10,55,18,4,100,34.5089032860846,0.171451720063572,181
1337.755859375,48,14,1380,13,55,19,6,99,34.5339032860446,0.171451720063572,217
1406.42736816406,47,14,1454,14,56,18,3,97,34.6464032858646,0.171451720063572,195
1375.42468261719,47,14,1473,15,54,19,6,98,34.6651532858345,0.171451720063572,180
1311.30529785156,49,14,1424,14,55,19,5,99,34.6901532857945,0.171451720063572,210
1311.30529785156,49,14,1424,14,55,19,5,99,34.6922366191245,0.171451720063572,212
1281.74890136719,49,14,1452,17,55,20,3,98,34.7318199523945,0.171451720063572,206
1259.21948242188,50,14,1513,13,53,22,3,99,34.8026532856145,0.171451720063572,185
1383.54870605469,47,13,1362,11,56,19,6,104,34.4505699528447,0.169368386733572,193
1474.54541015625,50,14,1394,10,56,18,4,103,34.4651532861546,0.169368386733572,180
1492.283203125,52,14,1406,11,56,18,3,98,34.4755699528046,0.169368386733572,178
1522.35314941406,53,13,1396,12,56,18,4,101,34.4880699527846,0.169368386733572,202
1522.35314941406,53,13,1396,12,56,18,4,101,34.4922366194446,0.169368386733572,192
1358.20031738281,50,14,1365,12,56,19,3,99,34.5234866193946,0.169368386733572,190
1478.16589355469,51,14,1452,15,55,18,1,104,34.5818199526346,0.169368386733572,188
1558.62866210938,50,14,1492,16,56,18,6,98,34.6297366192246,0.169368386733572,185
1375.42468261719,47,14,1473,15,54,19,6,98,34.6672366191645,0.169368386733572,175
1361.93737792969,52,14,1485,21,54,21,13,97,34.7630699523445,0.169368386733572,198
1336.48095703125,50,14,1508,19,54,22,7,101,34.7755699523245,0.169368386733572,201
1250.57336425781,49,14,1502,16,54,22,8,98,34.7922366189645,0.169368386733572,194
1263.31945800781,49,14,1499,15,54,22,6,98,34.7984866189545,0.169368386733572,183
1263.31945800781,49,14,1499,15,54,22,6,98,34.8005699522845,0.169368386733572,180
1354.10668945312,49,13,1339,10,56,19,5,98,34.4505699528447,0.167285053403572,201
1544.34020996094,50,14,1460,14,54,19,3,100,34.5589032860046,0.167285053403572,202
1512.20153808594,52,14,1467,16,55,18,5,100,34.5859866192946,0.167285053403572,197
1349.44372558594,49,14,1442,14,56,18,8,97,34.6755699524845,0.167285053403572,229
1368.45178222656,50,14,1475,13,55,19,1,96,34.6943199524545,0.167285053403572,193
1431.76708984375,52,14,1456,16,55,19,8,90,34.7151532857545,0.167285053403572,191
1372.73742675781,52,14,1429,19,56,19,8,92,34.7234866190745,0.167285053403572,191
1270.67163085938,50,14,1425,16,56,21,0,97,34.7297366190645,0.167285053403572,219
1223.48620605469,49,14,1441,18,55,22,3,99,34.7422366190445,0.167285053403572,208
1240.14599609375,48,14,1473,21,54,23,14,99,34.7589032856845,0.167285053403572,183
1222.92639160156,48,14,1447,16,56,23,1,97,34.7693199523345,0.167285053403572,220
1238.77905273438,49,14,1484,18,55,23,3,101,34.7859866189745,0.167285053403572,194
1238.77905273438,49,14,1484,18,55,23,3,101,34.7901532856345,0.167285053403572,189
1389.16064453125,49,13,1391,10,56,18,5,97,34.4589032861646,0.165201720073572,184
1399.23278808594,53,14,1378,10,55,18,3,97,34.4755699528046,0.165201720073572,179
1340.71020507812,48,14,1428,13,57,18,3,98,34.6484866191946,0.165201720073572,204
1368.45178222656,50,14,1475,13,55,19,1,96,34.6943199524545,0.165201720073572,198
1238.77905273438,49,14,1484,18,55,23,3,101,34.7880699523045,0.165201720073572,193
1238.77905273438,49,14,1484,18,55,23,3,101,34.7922366189645,0.165201720073572,192
1269.71875,48,14,1526,12,53,23,3,105,34.8109866189345,0.165201720073572,179
1458.97729492188,53,13,1417,13,55,18,3,96,34.4901532861146,0.163118386743572,181
1384.6435546875,51,14,1383,10,55,19,2,99,34.5234866193946,0.163118386743572,208
1358.83374023438,50,14,1419,13,54,18,6,97,34.5276532860546,0.163118386743572,199
1547.59448242188,51,14,1428,15,55,19,2,100,34.5714032859846,0.163118386743572,233
1520.14208984375,49,14,1479,18,54,18,4,96,34.6005699526046,0.163118386743572,214
1349.44372558594,49,14,1442,14,56,18,8,97,34.6714032858245,0.163118386743572,232
1349.44372558594,49,14,1442,14,56,18,8,97,34.6755699524845,0.163118386743572,211
1227.83251953125,48,14,1459,19,55,23,10,99,34.7505699523645,0.163118386743572,237
1442.68237304688,51,13,1425,10,55,18,3,101,34.5109866194146,0.161035053413572,206
1442.68237304688,51,13,1425,10,55,18,3,101,34.5151532860746,0.161035053413572,192
1498.89880371094,49,14,1460,15,56,18,3,101,34.6234866192346,0.161035053413572,188
1372.73742675781,52,14,1429,19,56,19,8,92,34.7214032857445,0.161035053413572,218
1270.67163085938,50,14,1425,16,56,21,0,97,34.7297366190645,0.161035053413572,214
1223.48620605469,49,14,1441,18,55,22,3,99,34.7401532857145,0.161035053413572,227
1343.28698730469,51,13,1342,12,56,18,1,97,34.4755699528046,0.158951720083572,189
1394.91430664062,53,13,1383,12,55,18,2,96,34.4984866194346,0.158951720083572,178
1409.13745117188,51,13,1422,12,55,18,5,98,34.5276532860546,0.158951720083572,221
1409.13745117188,51,13,1422,12,55,18,5,98,34.5297366193846,0.158951720083572,215
1508.64208984375,50,14,1446,16,54,19,8,93,34.5443199526946,0.158951720083572,210
1613.68518066406,49,14,1462,14,54,18,4,101,34.5526532860146,0.158951720083572,210
1661.296875,49,14,1482,14,56,19,3,104,34.5672366193246,0.158951720083572,242
1500.02795410156,49,14,1445,15,56,19,8,98,34.5818199526346,0.158951720083572,207
1399.59045410156,48,14,1461,13,57,18,4,96,34.6255699525646,0.158951720083572,232
1360.36181640625,48,14,1424,12,56,18,3,99,34.6339032858846,0.158951720083572,201
1421.34851074219,51,13,1499,13,54,18,9,96,34.6964032857845,0.158951720083572,188
1421.34851074219,51,13,1499,13,54,18,9,96,34.7005699524445,0.158951720083572,185
1252.65832519531,49,14,1444,16,56,22,5,100,34.7464032857045,0.158951720083572,201
1257.85437011719,48,14,1497,14,54,23,2,99,34.7922366189645,0.158951720083572,193
1274.92004394531,46,14,1525,14,54,23,5,99,34.8109866189345,0.158951720083572,195
1308.12158203125,51,13,1348,8,56,18,3,101,34.4505699528447,0.156868386753572,182
1343.46032714844,51,14,1345,12,57,18,6,97,34.4630699528246,0.156868386753572,195
1438.97241210938,50,13,1429,12,53,19,6,101,34.5401532860346,0.156868386753572,207
1613.68518066406,49,14,1462,14,54,18,4,101,34.5589032860046,0.156868386753572,227
1451.3779296875,50,14,1436,15,55,18,2,102,34.5880699526246,0.156868386753572,220
1393.88500976562,49,14,1465,13,55,18,2,92,34.6589032858446,0.156868386753572,181
1358.04663085938,52,14,1454,15,56,19,5,96,34.7318199523945,0.156868386753572,202
1222.52880859375,49,14,1452,16,55,23,7,100,34.7630699523445,0.156868386753572,207
1343.46032714844,51,14,1345,12,57,18,6,97,34.4609866194946,0.154785053423572,180
1409.13745117188,51,13,1422,12,55,18,5,98,34.5318199527146,0.154785053423572,205
1508.64208984375,50,14,1446,16,54,19,8,93,34.5484866193546,0.154785053423572,207
1401.53918457031,50,14,1464,14,56,18,6,94,34.6109866192546,0.154785053423572,238
1324.02453613281,47,14,1416,12,56,19,4,97,34.6422366192046,0.154785053423572,193
1358.04663085938,52,14,1454,15,56,19,5,96,34.7276532857345,0.154785053423572,181
1276.83850097656,50,14,1465,17,54,21,8,99,34.7359866190545,0.154785053423572,195
1252.65832519531,49,14,1444,16,56,22,5,100,34.7484866190345,0.154785053423572,203
1222.52880859375,49,14,1452,16,55,23,7,100,34.7630699523445,0.154785053423572,196
1404.20776367188,52,13,1402,13,56,18,3,99,34.5026532860946,0.152701720093572,169
1613.68518066406,49,14,1462,14,54,18,4,101,34.5568199526746,0.152701720093572,218
1421.34851074219,51,13,1499,13,54,18,9,96,34.7005699524445,0.152701720093572,191
1377.09045410156,52,13,1388,11,55,18,5,98,34.5172366194046,0.150618386763572,218
1476.67517089844,49,14,1419,13,55,18,2,97,34.5839032859646,0.150618386763572,185
1361.81726074219,49,13,1410,12,56,18,0,96,34.6130699525846,0.150618386763572,229
1361.81726074219,49,13,1410,12,56,18,0,96,34.6172366192446,0.150618386763572,227
1360.56591796875,48,14,1411,13,56,18,2,96,34.6193199525746,0.150618386763572,240
1332.38171386719,47,14,1444,13,56,18,5,97,34.6464032858646,0.150618386763572,179
1484.24340820312,49,14,1462,14,55,18,3,91,34.6693199524945,0.150618386763572,214
1403.67614746094,48,14,1462,14,55,20,9,96,34.6797366191445,0.150618386763572,196
1277.70446777344,51,13,1306,11,58,19,4,102,34.4318199528747,0.148535053433572,200
1378.66735839844,52,14,1360,11,55,18,8,95,34.4901532861146,0.148535053433572,216
1355.80065917969,53,14,1384,11,56,18,4,99,34.5026532860946,0.148535053433572,202
1377.09045410156,52,13,1388,11,55,18,5,98,34.5109866194146,0.148535053433572,203
1357.28381347656,48,13,1412,13,56,19,1,98,34.5984866192746,0.148535053433572,237
1332.38171386719,47,14,1444,13,56,18,5,97,34.6484866191946,0.148535053433572,190
1362.48181152344,48,14,1461,13,55,20,7,100,34.6922366191245,0.148535053433572,181
1483.35815429688,51,14,1530,14,55,19,5,97,34.7047366191045,0.148535053433572,185
1423.03308105469,51,14,1425,12,55,18,4,96,34.5234866193946,0.146451720103572,201
1522.75390625,51,13,1431,15,54,18,6,98,34.5401532860346,0.146451720103572,212
1387.85607910156,48,14,1424,14,55,18,3,98,34.5922366192846,0.146451720103572,201
1483.35815429688,51,14,1530,14,55,19,5,97,34.7047366191045,0.146451720103572,183
1611.61511230469,49,14,1451,16,56,18,5,96,34.5755699526446,0.144368386773572,224
1387.85607910156,48,14,1424,14,55,18,3,98,34.5901532859546,0.144368386773572,213
1411.83056640625,49,14,1502,15,55,18,12,89,34.6589032858446,0.144368386773572,230
1290.69250488281,50,14,1499,12,55,22,6,98,34.7651532856745,0.144368386773572,185
1383.95129394531,53,13,1380,11,56,18,3,98,34.5026532860946,0.142285053443572,202
1536.12329101562,51,13,1447,12,55,18,5,97,34.5276532860546,0.142285053443572,220
1415.9189453125,49,14,1413,14,56,18,5,94,34.5797366193046,0.142285053443572,235
1355.41638183594,48,14,1431,13,56,19,5,95,34.5964032859446,0.142285053443572,251
1376.08764648438,49,14,1433,12,57,18,3,97,34.6026532859346,0.142285053443572,238
1354.0068359375,46,14,1463,13,56,18,4,99,34.6339032858846,0.142285053443572,208
1328.99401855469,47,14,1439,13,56,19,6,97,34.6505699525246,0.142285053443572,203
