X,Y,k
34.8130699522645,0.658951719283564,180.00000000
34.9297366187444,0.658951719283564,232.00000000
35.0651532851944,0.658951719283564,418.00000000
35.0672366185244,0.658951719283564,422.00000000
34.7630699523445,0.656868385953564,171.00000000
34.8484866188745,0.656868385953564,181.00000000
34.9047366187844,0.656868385953564,223.00000000
35.1068199517943,0.656868385953564,398.00000000
34.9422366187244,0.654785052623564,244.00000000
34.9922366186444,0.654785052623564,395.00000000
35.0672366185244,0.654785052623564,436.00000000
34.6984866191145,0.652701719293564,112.00000000
34.5193199527346,0.648535052633564,184.00000000
34.5443199526946,0.648535052633564,156.00000000
34.6026532859346,0.648535052633564,147.00000000
34.6651532858345,0.648535052633564,119.00000000
34.6880699524645,0.648535052633564,112.00000000
34.7109866190945,0.646451719303564,113.00000000
34.9547366187044,0.646451719303564,311.00000000
34.4089032862447,0.644368385973564,183.00000000
34.5464032860246,0.644368385973564,153.00000000
34.6797366191445,0.644368385973564,110.00000000
34.7026532857745,0.644368385973564,106.00000000
35.0568199518744,0.644368385973564,338.00000000
35.0589032852044,0.644368385973564,325.00000000
34.4797366194646,0.642285052643564,178.00000000
34.4964032861046,0.642285052643564,195.00000000
34.7339032857245,0.642285052643564,111.00000000
34.9318199520744,0.640201719313564,254.00000000
34.5443199526946,0.638118385983564,174.00000000
34.5859866192946,0.638118385983564,159.00000000
34.6693199524945,0.638118385983564,113.00000000
35.0526532852144,0.638118385983564,347.00000000
34.4255699528847,0.636035052653564,167.00000000
34.6214032859046,0.636035052653564,142.00000000
34.7193199524145,0.636035052653564,107.00000000
34.9693199520144,0.636035052653564,267.00000000
35.0547366185444,0.636035052653564,377.00000000
34.5818199526346,0.633951719323564,155.00000000
34.7339032857245,0.633951719323564,115.00000000
34.9214032854244,0.633951719323564,261.00000000
35.0068199519544,0.633951719323564,404.00000000
34.5214032860646,0.631868385993564,203.00000000
34.7339032857245,0.631868385993564,110.00000000
34.7609866190145,0.631868385993564,144.00000000
35.0714032851844,0.631868385993564,303.00000000
35.0734866185144,0.631868385993564,322.00000000
34.4672366194846,0.629785052663564,209.00000000
34.6630699525046,0.627701719333564,123.00000000
34.7026532857745,0.627701719333564,131.00000000
34.5401532860346,0.625618386003564,159.00000000
34.6255699525646,0.625618386003564,127.00000000
34.4339032862047,0.623535052673564,171.00000000
34.6505699525246,0.623535052673564,122.00000000
34.6922366191245,0.623535052673564,121.00000000
34.5339032860446,0.621451719343564,132.00000000
34.4484866195147,0.619368386013564,175.00000000
34.4630699528246,0.619368386013564,176.00000000
34.7380699523845,0.619368386013564,118.00000000
34.8901532854744,0.619368386013564,227.00000000
34.9651532853544,0.619368386013564,300.00000000
34.4839032861246,0.617285052683564,196.00000000
34.8068199522745,0.617285052683564,177.00000000
34.8484866188745,0.617285052683564,194.00000000
34.8776532854944,0.617285052683564,164.00000000
